"fesc","m_ab","1306.294","1346.345","1388.129","1431.584","1476.653","1523.235","1571.17","1620.294","1670.448","1721.459","1773.181","1825.425","1878.001","1930.76","1983.555","2036.31","2088.912","2141.225","2193.174","2244.73","2295.874","2346.54","2396.707","2446.337","2495.389","2543.884","2591.823","2639.225","2686.08","2732.365","2778.099","2823.294","2867.947","2912.059","2955.633","2998.691","3041.258","3083.339","3124.954","3166.118","3206.816","3247.059","3286.87","3326.254","3365.227","3403.809","3442.004","3479.817","3517.252","3554.315","3591.013","3627.362","3663.375","3699.054","3734.413","3769.463","3804.202","3838.629","3872.766","3906.623","3940.198","3973.492","4006.517","4039.279","4071.782","4104.029","4136.022","4167.77","4199.283","4230.559","4261.595","4292.403","4322.997","4353.377","4383.539","4413.489","4443.235","4472.78","4502.127","4531.28","4560.245","4589.027","4617.628","4646.049","4674.292","4702.359","4730.253","4757.974","4785.529","4812.922","4840.155","4867.231","4894.15","4920.915","4947.527","4973.988","5000.299","5026.464","5052.486","5078.369","5104.114","5129.722","5155.197","5180.542","5205.759","5230.846","5255.803","5280.633","5305.34","5329.925","5354.389","5378.735","5402.963","5427.077","5451.079","5474.968","5498.743","5522.406","5545.96","5569.408","5592.75","5615.99","5639.13","5662.168","5685.103","5707.938","5730.674","5753.314","5775.858","5798.308","5820.663","5842.925","5865.095","5887.173","5909.159","5931.056","5952.864","5974.585"
0,31.47625,6.372816,5.926132,3.854267,6.180243,5.181106,2.288989,3.354576,3.533106,2.470104,2.922457,2.752461,3.34679,2.869785,2.366449,2.917371,1.674145,1.994425,1.574665,0.9697806,1.298893,2.18862,1.536734,1.278464,1.12693,1.222827,1.144292,0.8516918,1.105214,1.054313,1.000382,0.818679,1.023768,0.7191108,1.235205,0.7687,0.543994,0.5062841,0.8003831,0.6831918,0.4373709,0.628228,1.077908,1.078538,0.4737925,0.608592,0.395552,0.4877687,0.2295296,0.8065832,0.5628181,0.5249697,0.6545902,0.4322622,0.8433588,1.115625,0.8416574,0.608345,0.5647826,0.7383434,1.111052,0.7734142,0.7513344,0.8181109,1.027912,1.243665,0.5478507,0.4375908,0.8325862,0.8413918,0.4205291,0.6257459,0.4821677,0.3987372,0.9683463,0.8298397,0.8049766,0.4068586,0.7118658,0.6813298,0.4178229,0.2968307,0.9828313,0.7157434,0.588751,0.475067,1.031332,0.7859772,0.4833244,-0.05818844,0.2658697,0.3427134,1.035694,0.8057696,0.7274977,1.335991,0.3413575,2.461734,0.2542056,0.4035523,0.4191402,0.7249827,0.6897759,0.4371179,0.6863065,-0.1365736,0.2368573,0.3065783,0.2701524,0.5363586,0.6274419,0.3995568,0.6928896,0.3738492,0.483364,0.6629485,0.3002034,1.125023,0.2483613,0.260784,0.1990719,-0.1018947,0.6934804,0.08414338,0.5060297,0.2840994,0.4304098,-0.1993493,0.127186,0.1486579,0.3905008,-0.1482859,0.1419583,0.2144339,0.1435842,0.415107,0.3608429,0.3355342,-0.3477713
0,31.48058,4.22412,5.8002,4.835034,6.092453,3.540182,2.115088,3.472462,3.394135,2.82674,3.053958,3.124327,2.894135,2.098155,2.215707,2.08837,1.948348,1.037997,1.626866,1.759711,1.79474,1.330756,1.386244,1.044509,1.633347,1.437181,1.456742,1.254275,1.177248,1.083024,0.9778066,1.559549,0.7953286,0.8276569,0.8886773,1.036267,0.8374245,0.8319841,0.3505997,0.5894306,0.7137411,0.7246075,0.821741,0.802436,0.4428425,0.7044293,0.5917196,0.4951921,0.5095777,0.7230665,0.5007773,0.5266976,1.05559,0.7601421,0.5454169,1.157402,0.3692788,1.078017,0.6425065,0.7833474,0.9793199,0.8356152,0.7394319,0.8737386,1.01024,0.5835668,0.9934757,0.361524,0.6460976,0.4771135,0.9107626,0.8413754,0.9184353,0.5876662,0.9201749,0.8234972,0.8021915,0.7868478,0.4633667,0.4866527,0.6494773,0.802215,0.5469821,0.6523318,0.5530172,0.1929089,0.6007837,0.4415714,0.7185342,0.7326094,0.3404859,0.4087605,1.604033,0.6141942,0.264833,1.145939,0.3191574,2.003244,0.5843134,0.3510792,0.2644352,0.2922161,0.4633212,0.5628361,0.5190453,0.2655016,0.8151218,0.7359969,0.4525419,0.68011,0.3785864,0.192415,0.1276141,-0.07177893,0.2722332,0.30306,0.02382882,0.442127,0.6624038,1.012572,0.6335532,0.03371155,0.4951506,0.5552393,0.5337325,0.5459276,0.3892014,0.0338697,-0.1061827,0.3126738,0.3129042,0.22274,0.2515131,1.028563,-0.02610142,0.05628251,0.6642452,0.4974794,0.2144403
0,30.79554,4.989276,3.924526,5.923006,5.317222,5.545225,5.020123,2.915685,2.237126,3.811457,3.0337,1.847465,1.652523,2.358622,3.361622,2.034501,2.473425,1.713377,2.019688,1.325685,1.309577,1.445947,1.678586,1.161643,2.046527,1.162508,1.148265,1.260874,0.8322654,1.468661,0.5247083,1.112811,1.098571,1.017267,1.152912,1.008135,0.9799674,1.208452,0.5155283,0.8947064,0.685344,1.073587,0.272899,1.001292,0.9131454,1.07792,0.6191945,0.657407,0.9151121,0.8668765,0.8386967,0.2561342,0.3104249,0.4854266,0.1803347,1.297693,0.7452547,0.9811014,0.9545734,0.6868002,0.8776015,0.9180573,0.4689417,0.5640913,0.6997404,0.7254839,0.9636655,0.6377475,0.9978013,0.3114735,0.4821615,0.7649058,0.430684,0.6781611,1.040655,0.2361848,0.6901687,0.7086871,1.019796,0.7057779,0.8216831,0.1529405,0.7566411,0.1957761,0.7272548,0.3690273,0.645051,0.919415,0.2936247,0.1363766,0.3028143,0.1854288,0.9015427,0.4377049,0.05850469,1.476861,0.1698001,3.047237,0.295591,0.7410267,0.2551511,0.4655849,0.456032,0.2898693,0.2546528,0.8205322,0.4189324,0.7313463,0.2504599,0.1369773,0.1814252,0.6144119,0.4089366,0.1043207,-0.2030849,0.4170647,0.661287,0.6317546,0.5232344,0.6186222,0.1969483,-0.4316892,-0.1916863,0.14503,0.2526719,-0.04129482,0.6703743,0.5659004,0.597688,0.2089258,0.009179312,0.4739634,0.3706811,0.1635806,0.449447,0.2041938,0.1542325,0.2054959,0.05137807
0,31.4837,4.389303,4.597768,4.373694,5.187875,4.049385,3.125591,3.911597,4.19959,2.706414,2.593929,3.50369,2.600352,2.816394,3.014753,1.741864,1.910037,1.669211,1.577577,1.271591,1.353249,1.210251,1.656183,1.613928,0.8190401,1.303179,1.006279,0.9652741,1.265098,1.251069,0.9624092,1.148017,1.201987,0.9658498,0.8680054,0.4447196,0.809096,1.186037,0.9878061,0.4927198,1.071765,1.253953,0.7994748,0.776859,0.781363,0.4096632,0.7196457,1.005497,0.3063882,0.5271414,0.2349218,0.61182,0.5154906,0.4790886,0.8360786,1.578455,0.5050824,0.3747701,0.9062491,0.6795247,0.8975363,0.6563211,0.559994,0.8177127,0.5612695,0.5853673,0.367463,0.7664275,0.6883704,0.8602873,0.6519472,0.5204408,0.4433711,0.6605622,0.929811,0.3613107,0.2883135,0.5798568,0.7481463,0.3997352,0.2550843,0.6452994,0.5632731,0.4413147,0.7986618,0.5862309,0.2095182,0.1182059,0.6418601,0.5598385,0.4662764,0.4894617,1.294,0.7738997,0.4935402,1.653896,0.5127626,3.599319,0.4872864,0.5945107,0.1045039,0.6667513,0.6211369,0.4063961,0.03610998,0.4340274,0.6503759,0.5671892,0.6668334,0.4478171,0.6432156,0.630382,0.02930732,0.23749,0.04307838,-0.00612356,0.5249128,0.2137652,-0.1440267,0.4453932,-0.02109288,0.3714801,0.6354004,0.2014232,0.3787777,0.7788161,0.5515182,0.6714823,0.1590704,0.3834297,-0.02325861,0.7331458,0.2315003,0.5334954,-0.02237251,0.2564018,0.7544518,1.005546,0.5497221
0,30.84238,3.522827,7.892284,4.41297,4.744574,4.397268,3.588091,2.368018,2.790015,4.065862,3.23835,3.161197,2.244071,3.802081,2.517198,2.008211,2.375118,2.341536,1.589528,2.165728,1.437955,1.315434,1.592205,1.116901,1.046146,1.285997,1.327628,1.438918,1.016847,1.315624,1.000341,0.9336815,0.9711122,0.5322024,0.8456026,0.9974839,0.8634159,0.7672022,1.046479,1.067577,0.6693409,0.7694513,1.18724,0.5993396,0.767821,0.6504617,0.9028105,0.8308834,0.6799673,0.6794352,0.6105567,0.8360942,0.5702083,0.5117621,0.3420146,1.752424,0.6004916,0.9898249,0.6044373,0.7644945,0.8255314,1.194831,0.4299596,0.7853748,0.8407766,0.5600188,0.6730681,0.8700427,0.9490628,0.5966919,0.9277513,0.4835287,0.5836729,0.7241565,0.6377105,0.5135608,0.2796387,0.9420596,0.7956774,0.2737341,0.2934412,0.8494073,0.4761119,0.5712924,0.05094517,0.4714436,0.9213755,0.4590477,0.5984797,0.03777369,0.1678784,0.6841927,0.7785558,0.3774604,0.3163073,1.195171,0.4821738,2.755451,0.4961295,0.3816674,0.439799,0.6114517,0.5657503,0.5089083,0.323396,0.3933656,0.03050006,0.6942751,0.2319727,0.1917176,0.2712166,0.2817388,0.4096564,0.790229,0.1746811,0.1620286,0.1310568,0.4136778,0.3237433,0.2203036,0.08543112,-0.1904554,0.1559423,0.117987,0.5020179,0.2434983,0.815393,0.8109325,0.4509433,-0.003753016,-0.1456635,0.4939289,-0.08875095,0.4947902,-0.3638847,0.4829183,0.3428266,0.4695026,-0.5569671
0,32.04186,5.323243,4.442986,6.078127,4.12114,3.992022,3.966176,4.385223,2.523734,2.755529,2.880271,2.339663,2.428755,2.109253,1.985829,2.153234,1.979413,1.518519,1.797529,1.485518,1.811946,1.626391,1.65668,1.024696,1.353616,0.6532514,1.458634,0.4411608,1.397929,0.8144863,1.692379,1.092646,1.505477,0.9075829,0.7671288,0.2518869,0.9201548,0.6912857,0.7523979,0.3863419,0.7751039,0.6848062,0.4661363,0.8389694,0.8538684,0.587885,0.5775046,1.059611,0.7295683,0.5750661,0.4616628,0.4933953,0.7450677,0.3139942,0.5844435,0.4927529,0.6084543,0.8358573,0.8130334,0.3944766,0.5693431,0.9354523,0.8568597,0.9265441,0.6601987,0.5630706,0.4941813,0.5011638,0.9803095,0.8637061,0.7273856,1.017648,0.7713069,0.7270377,0.7822954,0.6773656,0.6198469,0.6527339,1.060979,0.7359125,0.478234,0.7894123,0.7227013,1.005204,0.9373218,0.5215165,0.9852494,0.7368284,0.9710803,0.3083112,0.8947791,0.5744156,0.3107343,0.4467587,0.2787151,0.4765054,0.7097833,0.73482,0.4556511,0.2591651,0.5537475,0.582766,0.5109484,0.4006623,1.047349,0.3095408,0.4223697,0.5690815,0.3864446,0.5195821,0.803323,0.6270361,0.5422288,0.6631909,0.3744677,0.6296883,0.4788963,0.06203281,0.4020899,0.5019235,0.4219598,-0.05362151,0.6300096,0.7994606,0.1606206,-0.03403625,0.5334554,0.3920937,0.2086156,0.2853053,0.5090582,0.004056593,0.2722506,0.9135486,0.5714208,0.498607,0.5655947,0.1509148,0.6988975
0,29.86516,4.251903,3.761937,3.028813,4.153496,2.514781,3.688888,3.003509,3.045209,4.873371,3.896894,2.959539,2.762909,3.177487,1.857213,1.607496,2.729891,2.26783,2.31292,1.33617,1.430248,1.885173,1.859279,1.025017,1.348421,1.635908,1.23997,1.041118,0.7118116,1.467426,1.053039,1.30289,1.149934,1.197337,1.156704,1.32467,0.7865398,0.5735173,1.142921,0.7698835,1.169442,0.9386849,0.9633441,0.5743097,0.7328926,1.065745,0.5214554,0.633914,0.3917025,0.3786096,0.9082254,0.979158,0.8914315,0.6973166,0.31787,1.425944,0.411167,0.7528234,0.9153548,1.097898,0.9482117,0.4014624,1.068308,0.6031956,0.8432236,0.6473734,0.9106294,0.7970174,0.9427853,0.8261205,0.3189452,0.3835464,0.4149926,0.4635646,0.8160916,0.3141191,0.4094859,0.4371739,0.822582,0.4868032,0.7056296,0.2819822,0.3107167,0.446514,0.07166509,0.5373727,0.2002461,0.5096488,0.1269904,0.8765802,0.9345052,0.5894903,1.02422,0.5237127,0.7442631,1.433194,0.6081511,2.944912,0.663505,0.3835955,0.07317047,0.6724075,0.3155719,0.2614884,0.6046322,0.3972504,0.7050665,-0.0376484,0.3161991,0.2480021,0.1867705,0.2779909,0.2283378,0.7605388,0.130823,0.5624845,0.3579998,-0.3635601,0.2319882,0.2556707,0.124744,0.3201525,0.720475,0.2738511,0.3834095,0.6557151,0.8446879,0.1879107,-0.05020046,0.4617987,0.6392268,0.8331114,0.6630592,0.3342841,0.1628356,0.582786,0.5131616,0.07762123,0.2143109
0,30.6079,5.087328,6.139732,4.583219,4.812964,4.461356,4.043506,2.72548,3.026596,4.279658,3.322581,2.954533,3.00389,2.616959,2.217955,2.310826,2.28877,1.207395,1.839349,2.098436,1.311249,1.437778,1.269622,1.267815,1.041823,1.310819,1.398599,1.270343,0.8288371,1.502371,0.8485665,1.078256,0.9244564,1.398529,1.059101,0.9854064,0.9373188,0.7323427,0.540022,0.9176488,0.5672342,0.9810918,1.243502,0.6647435,1.005774,0.6240835,0.6701296,0.7653176,0.956401,0.5189649,0.6675071,0.6788694,0.3725373,0.5292514,0.4424764,1.101551,0.5190691,0.6052302,0.7890851,0.8271147,0.5482688,0.5395645,0.657127,0.597744,0.490438,0.7148615,1.139187,0.7108047,0.867172,0.3027076,0.7761471,0.4142768,0.3605381,0.5204617,1.433206,0.3747056,0.7573711,0.7258296,0.6762488,0.3818264,0.4358058,0.3899818,0.6671025,0.323641,0.4378983,0.1267057,0.9155426,0.4898667,0.5163932,0.8078583,0.06178611,0.6177646,1.05364,0.5035996,0.2814085,1.474377,0.3162585,2.335355,0.711856,0.2864778,0.4866957,0.2800682,0.62647,0.1614756,0.2153647,0.2900167,0.1490597,0.6908688,0.08093799,0.656267,0.5393216,0.8070742,0.2844764,0.6147502,0.5170887,0.1559985,0.266114,0.6942206,0.2963362,0.21267,0.1590928,0.1651535,0.4424268,-0.05912788,0.7329112,0.3968774,-0.1455699,0.2430245,0.5555736,0.009227543,-0.02775044,0.750823,0.3857154,0.254507,-0.5519961,0.3604267,0.4783382,0.4550571,0.01683734
0,29.28497,6.113135,4.734245,5.331909,4.238112,3.875628,3.591182,3.316337,3.22851,2.9625,2.140584,2.751629,2.408177,2.018419,3.013991,1.958386,1.527864,1.906292,1.698805,1.46649,1.298004,1.669769,1.283812,0.9850432,1.494848,1.464079,0.8716293,1.420418,1.085544,0.9479064,1.236968,1.251937,1.244763,0.8696188,0.4856506,0.7099573,0.8552874,0.7506032,0.8359831,0.9418804,0.7986899,0.9753274,0.5782455,0.5686274,0.7041822,0.5863848,0.2792514,1.170373,0.7087524,0.2077984,0.4609271,0.4835161,0.7122348,0.5686682,0.4492187,1.327701,0.7913832,0.6379445,0.8902824,0.910244,1.016283,0.6755695,0.687421,0.7169811,0.4085069,0.8148634,0.4853306,0.745561,0.911125,0.8111934,0.4265306,0.4287088,0.5129826,0.4393457,1.017517,0.5430349,0.5930606,0.7394499,0.5813646,0.6017962,0.3373139,0.5371222,0.82163,0.737278,0.8172328,0.3339255,0.1923908,0.382903,0.8958433,0.6116274,0.4353671,0.4269339,0.9394072,0.2891399,0.266546,1.680969,0.754179,3.324821,0.1353115,0.4207618,0.3269346,0.6145334,0.1357812,0.6181187,0.3144649,0.5028591,0.6727089,0.5172093,0.01135079,-0.1084526,0.4122721,0.6269615,0.6772856,0.5630439,0.6421675,0.9672441,0.6136333,0.7409265,0.1179865,0.7105971,0.3984394,0.408653,0.3023498,0.8400587,0.1959349,0.1406874,0.3774107,0.5260719,0.1202974,0.6111865,0.1565343,0.1509088,0.5894656,0.1367531,0.2921216,0.01755163,0.8225067,0.8313952,0.1110701
